Date,2300240,simulated_1071,2300100,simulated_1063,2300340,simulated_1025,2300402,simulated_1054,2300560,simulated_1083,2300935,simulated_1132
2016-09-30T00:00:00,3.36,0.563,,0.794,,0.027,,0.501,5.53,1.647,5.4,3.025
2016-10-01T00:00:00,3.37,0.541,,0.788,,0.027,,0.494,6.14,1.633,5.28,2.982
2016-10-02T00:00:00,3.44,0.489,,0.781,,0.027,,0.488,6.01,1.617,5.47,2.939
2016-10-03T00:00:00,3.52,0.447,,0.774,,0.027,,0.481,5.97,1.599,5.29,2.892
2016-10-04T00:00:00,3.3,0.426,,0.768,,0.026,,0.476,5.93,1.582,5.14,2.839
2016-10-05T00:00:00,3.21,0.417,,0.762,,0.026,,0.47,5.84,1.566,5.27,2.784
2016-10-06T00:00:00,2.63,0.411,,0.756,,0.026,,0.464,5.7,1.55,5.26,2.732
2016-10-07T00:00:00,3.11,0.406,,0.75,,0.026,,0.459,5.66,1.534,5.26,2.684
2016-10-08T00:00:00,2.62,0.401,,0.744,,0.026,,0.454,5.57,1.519,5.16,2.64
2016-10-09T00:00:00,2.38,0.397,,0.739,,0.025,,0.448,5.43,1.504,5.01,2.601
2016-10-10T00:00:00,2.97,0.393,,0.733,,0.025,,0.443,5.34,1.489,5.17,2.566
2016-10-11T00:00:00,2.43,0.388,,0.728,,0.025,,0.438,5.2,1.475,5.17,2.533
2016-10-12T00:00:00,2.76,0.384,,0.723,,0.025,,0.434,5.11,1.461,5.09,2.502
2016-10-13T00:00:00,2.35,0.381,,0.718,,0.024,,0.43,4.97,1.447,5.18,2.473
2016-10-14T00:00:00,2.75,0.377,,0.713,,0.024,,0.425,4.97,1.433,5.31,2.444
2016-10-15T00:00:00,2.26,0.374,,0.708,,0.024,,0.421,4.48,1.412,5.56,2.411
2016-10-16T00:00:00,2.07,0.37,,0.704,,0.024,,0.417,3.34,1.39,5.55,2.37
2016-10-17T00:00:00,2.8,0.367,,0.699,,0.024,,0.412,3.34,1.372,5.5,2.323
2016-10-18T00:00:00,2.27,0.363,,0.694,,0.023,,0.407,3.39,1.353,5.42,2.275
2016-10-19T00:00:00,1.99,0.36,,0.689,,0.023,,0.403,3.3,1.337,5.4,2.226
2016-10-20T00:00:00,2.78,0.356,,0.685,,0.023,,0.398,3.35,1.324,5.46,2.179
2016-10-21T00:00:00,2.29,0.353,,0.681,,0.023,,0.393,3.26,1.311,5.38,2.136
2016-10-22T00:00:00,1.96,0.35,,0.677,,0.023,,0.389,3.31,1.3,5.52,2.098
2016-10-23T00:00:00,2.0,0.347,,0.672,,0.023,,0.384,3.31,1.289,5.28,2.066
2016-10-24T00:00:00,1.98,0.344,,0.668,,0.022,,0.38,3.36,1.278,5.37,2.04
2016-10-25T00:00:00,2.75,0.341,,0.664,,0.022,,0.377,3.36,1.267,5.44,2.02
2016-10-26T00:00:00,2.22,0.339,,0.661,,0.022,,0.374,3.41,1.258,5.31,2
2016-10-27T00:00:00,1.96,0.336,,0.657,,0.022,,0.37,3.41,1.249,5.43,1.978
2016-10-28T00:00:00,2.98,0.389,,0.658,,0.022,,0.37,3.36,1.253,5.36,1.973
2016-10-29T00:00:00,3.45,0.439,,0.658,,0.021,,0.37,3.31,1.26,5.25,1.983
2016-10-30T00:00:00,3.3,0.454,,0.656,,0.021,,0.366,3.31,1.261,5.23,2.005
2016-10-31T00:00:00,3.3,0.415,,0.653,,0.021,,0.362,3.36,1.255,5.35,2.034
2016-11-01T00:00:00,2.52,0.374,,0.649,,0.021,,0.359,3.36,1.247,5.32,2.056
2016-11-02T00:00:00,3.1,0.354,,0.646,,0.021,,0.356,3.46,1.238,5.29,2.064
2016-11-03T00:00:00,3.3,0.347,,0.642,,0.021,,0.352,3.41,1.229,5.34,2.057
2016-11-04T00:00:00,2.44,0.343,,0.639,,0.02,,0.349,3.36,1.217,5.26,2.036
2016-11-05T00:00:00,3.04,0.341,,0.635,,0.02,,0.346,3.36,1.205,5.32,2.008
2016-11-06T00:00:00,2.42,0.338,,0.632,,0.02,,0.343,3.32,1.195,5.4,1.975
2016-11-07T00:00:00,2.16,0.336,,0.629,,0.02,,0.341,3.37,1.186,5.41,1.944
2016-11-08T00:00:00,2.9,0.334,,0.626,,0.02,,0.339,3.23,1.179,5.44,1.919
2016-11-09T00:00:00,2.43,0.333,,0.623,,0.02,,0.338,3.18,1.173,4.74,1.902
2016-11-10T00:00:00,3.04,0.33,,0.62,,0.02,,0.336,3.22,1.167,5.45,1.882
2016-11-11T00:00:00,2.41,0.326,,0.617,,0.019,,0.333,3.27,1.16,5.5,1.858
2016-11-12T00:00:00,2.98,0.321,,0.613,,0.019,,0.33,3.22,1.152,5.57,1.839
2016-11-13T00:00:00,2.35,0.318,,0.61,,0.019,,0.327,3.27,1.144,5.53,1.822
2016-11-14T00:00:00,2.86,0.315,,0.606,,0.019,,0.324,3.32,1.135,5.52,1.806
2016-11-15T00:00:00,2.27,0.313,,0.603,,0.019,,0.323,3.32,1.128,5.57,1.795
2016-11-16T00:00:00,2.88,0.313,,0.601,,0.019,,0.322,3.32,1.127,5.75,1.787
2016-11-17T00:00:00,2.94,0.364,,0.599,,0.019,,0.32,3.27,1.131,5.61,1.785
2016-11-18T00:00:00,4.23,0.89,,0.713,,0.02,,0.321,3.36,1.333,5.72,1.917
2016-11-19T00:00:00,7.11,1.425,,0.915,,0.023,,0.324,3.43,1.859,5.58,2.409
2016-11-20T00:00:00,7.18,2.071,,1.218,,0.032,,0.335,3.65,2.854,5.74,3.573
2016-11-21T00:00:00,9.64,2.623,,1.493,,0.043,,0.358,3.77,4.083,5.6,5.573
2016-11-22T00:00:00,9.78,2.691,,1.435,,0.04,,0.372,3.94,4.797,5.53,7.878
2016-11-23T00:00:00,9.61,2.589,,1.354,,0.041,,0.392,5.27,4.83,5.66,9.684
2016-11-24T00:00:00,9.72,2.426,,1.226,,0.037,,0.412,7.29,4.478,5.61,10.626
2016-11-25T00:00:00,9.78,2.273,,1.122,,0.035,,0.435,7.6,4.003,5.49,10.796
2016-11-26T00:00:00,10.3,2.78,,1.741,,0.068,,0.499,7.92,4.222,5.62,10.81
2016-11-27T00:00:00,10.42,2.978,,1.833,,0.059,,0.536,8.0,4.711,5.66,10.987
2016-11-28T00:00:00,10.13,2.898,,1.597,,0.049,,0.572,7.94,4.721,5.43,11.238
2016-11-29T00:00:00,10.26,2.76,,1.384,,0.044,,0.611,7.74,4.39,5.67,11.348
2016-11-30T00:00:00,9.69,2.635,,1.248,,0.04,,0.649,7.78,4.029,5.52,11.202
2016-12-01T00:00:00,9.32,2.533,,1.157,,0.038,,0.682,8.07,3.74,5.56,10.848
2016-12-02T00:00:00,8.99,2.451,,1.108,,0.037,,0.711,8.09,3.527,5.47,10.39
2016-12-03T00:00:00,7.92,2.378,,1.078,,0.036,,0.734,8.07,3.379,5.55,9.916
2016-12-04T00:00:00,7.41,2.309,,1.052,,0.035,,0.752,7.97,3.273,5.68,9.475
2016-12-05T00:00:00,6.16,2.331,,1.034,,0.034,,0.767,7.88,3.201,5.49,9.094
2016-12-06T00:00:00,7.16,2.339,,1.013,,0.033,,0.777,7.87,3.142,5.47,8.785
2016-12-07T00:00:00,7.06,2.317,,0.995,,0.033,,0.786,7.68,3.1,5.56,8.559
2016-12-08T00:00:00,5.38,2.277,,0.982,,0.032,,0.792,7.64,3.08,5.49,8.401
2016-12-09T00:00:00,5.11,2.233,,0.966,,0.031,,0.794,7.55,3.057,5.56,8.296
2016-12-10T00:00:00,5.6,2.179,,0.946,,0.03,,0.794,7.4,3.014,5.55,8.206
2016-12-11T00:00:00,7.56,2.118,,0.926,,0.03,,0.791,7.28,2.951,5.47,8.095
2016-12-12T00:00:00,7.6,2.055,,0.906,,0.029,,0.787,7.07,2.88,5.83,7.95
2016-12-13T00:00:00,6.73,1.994,,0.888,,0.028,,0.782,6.95,2.808,5.6,7.775
2016-12-14T00:00:00,5.0,1.935,,0.87,,0.028,,0.775,6.85,2.737,5.69,7.581
2016-12-15T00:00:00,4.48,1.877,,0.853,,0.027,,0.767,6.72,2.668,9.92,7.377
2016-12-16T00:00:00,4.28,1.82,,0.836,,0.027,,0.758,6.66,2.602,11.25,7.171
2016-12-17T00:00:00,4.15,1.766,,0.82,,0.026,,0.748,6.6,2.541,14.04,6.97
2016-12-18T00:00:00,4.12,1.716,,0.805,,0.026,,0.738,6.61,2.485,14.15,6.778
2016-12-19T00:00:00,4.05,1.715,,0.798,,0.025,,0.727,6.58,2.448,13.86,6.611
2016-12-20T00:00:00,4.01,1.809,,0.814,,0.046,,0.717,6.51,2.449,10.69,6.498
2016-12-21T00:00:00,4.16,1.928,,0.85,,0.063,,0.712,6.41,2.491,9.9,6.449
2016-12-22T00:00:00,4.26,2.007,,0.898,,0.07,,0.71,6.36,2.554,11.17,6.454
2016-12-23T00:00:00,4.3,2.031,,0.951,,0.073,,0.713,6.42,2.617,14.12,6.492
2016-12-24T00:00:00,4.61,2.295,,1.206,,0.107,,0.739,6.45,2.918,13.92,6.627
2016-12-25T00:00:00,5.93,2.48,,1.308,,0.11,,0.759,6.61,3.279,14.17,6.905
2016-12-26T00:00:00,4.94,2.606,,1.397,,0.122,,0.792,6.7,3.499,13.94,7.3
2016-12-27T00:00:00,5.72,2.64,,1.39,,0.12,,0.82,6.84,3.58,14.04,7.714
2016-12-28T00:00:00,5.63,2.612,,1.325,,0.115,,0.85,6.93,3.543,17.4,8.036
2016-12-29T00:00:00,4.71,2.556,,1.279,,0.112,,0.881,6.89,3.46,17.35,8.214
2016-12-30T00:00:00,4.69,2.502,,1.277,,0.111,,0.91,6.92,3.397,17.35,8.257
2016-12-31T00:00:00,4.85,2.452,,1.308,,0.109,,0.934,6.97,3.369,14.25,8.206
2017-01-01T00:00:00,5.56,2.401,5.4,1.315,,0.106,1.41,0.954,6.82,3.351,14.07,8.108
2017-01-02T00:00:00,4.6,2.35,4.7,1.311,,0.104,1.41,0.973,6.82,3.327,17.54,7.991
2017-01-03T00:00:00,4.7,2.296,4.9,1.31,,0.102,1.28,0.989,6.97,3.302,17.13,7.865
2017-01-04T00:00:00,5.48,2.242,4.4,1.308,,0.1,1.22,1,6.78,3.277,17.17,7.736
2017-01-05T00:00:00,6.8,2.189,6.0,1.306,,0.098,1.1,1.005,6.93,3.249,17.25,7.604
2017-01-06T00:00:00,7.3,2.136,6.3,1.302,,0.093,1.04,1.006,6.74,3.217,13.97,7.472
2017-01-07T00:00:00,6.8,2.086,5.4,1.298,,0.091,0.98,1.008,6.89,3.184,14.03,7.348
2017-01-08T00:00:00,5.48,2.038,4.9,1.293,,0.089,0.98,1.008,6.7,3.15,14.1,7.217
2017-01-09T00:00:00,4.7,1.989,4.6,1.285,,0.087,0.98,1.001,8.11,3.113,13.9,7.082
2017-01-10T00:00:00,4.3,1.977,4.4,1.3,0.08,0.091,0.98,0.994,10.08,3.11,14.17,6.976
2017-01-11T00:00:00,4.0,1.956,4.4,1.3,0.07,0.09,0.98,0.986,9.65,3.115,13.82,6.91
2017-01-12T00:00:00,3.93,1.919,4.1,1.29,0.08,0.089,0.98,0.976,9.65,3.098,9.58,6.865
2017-01-13T00:00:00,4.1,1.929,4.2,1.318,0.09,0.109,1.04,0.976,9.41,3.163,13.45,6.879
2017-01-14T00:00:00,3.93,1.932,4.3,1.328,0.09,0.114,1.04,0.976,9.12,3.258,14.02,6.962
2017-01-15T00:00:00,3.86,1.909,4.2,1.323,0.08,0.113,1.04,0.973,9.08,3.298,13.96,7.08
2017-01-16T00:00:00,3.93,1.869,3.9,1.313,0.08,0.111,0.98,0.969,8.79,3.286,16.98,7.182
2017-01-17T00:00:00,3.93,1.823,3.7,1.301,0.08,0.109,0.98,0.965,8.75,3.251,17.36,7.225
2017-01-18T00:00:00,3.79,1.779,3.6,1.293,0.09,0.109,0.98,0.961,9.61,3.22,17.12,7.212
2017-01-19T00:00:00,3.79,1.756,3.5,1.285,0.08,0.111,0.98,0.956,9.27,3.206,21.03,7.176
2017-01-20T00:00:00,3.79,1.729,3.5,1.274,0.08,0.11,0.98,0.952,9.23,3.187,21.11,7.137
2017-01-21T00:00:00,3.79,1.692,2.9,1.262,0.08,0.108,0.98,0.947,8.89,3.154,14.0,7.089
2017-01-22T00:00:00,3.72,1.652,2.4,1.249,0.08,0.106,0.92,0.942,8.85,3.118,14.02,7.025
2017-01-23T00:00:00,3.65,1.613,2.8,1.236,0.08,0.104,0.92,0.935,8.81,3.079,20.7,6.946
2017-01-24T00:00:00,3.65,1.574,3.2,1.223,0.07,0.103,0.92,0.927,8.42,3.036,22.05,6.854
2017-01-25T00:00:00,4.4,1.534,2.8,1.209,0.08,0.101,0.92,0.919,8.38,2.99,16.81,6.749
2017-01-26T00:00:00,3.65,1.505,2.9,1.196,0.08,0.1,0.87,0.91,9.14,2.946,14.22,6.636
2017-01-27T00:00:00,3.58,1.477,3.5,1.185,0.08,0.099,0.92,0.9,8.95,2.907,14.03,6.521
2017-01-28T00:00:00,3.65,1.458,3.3,1.181,0.08,0.099,0.92,0.89,8.32,2.889,16.18,6.422
2017-01-29T00:00:00,3.58,1.442,3.2,1.178,0.07,0.1,0.92,0.88,7.69,2.885,16.52,6.354
2017-01-30T00:00:00,2.98,1.469,3.2,1.192,0.07,0.108,0.92,0.874,6.96,2.918,17.69,6.34
2017-01-31T00:00:00,3.37,1.478,3.2,1.188,0.07,0.108,0.92,0.867,6.18,2.95,21.02,6.373
2017-02-01T00:00:00,3.51,1.461,3.1,1.182,0.07,0.107,0.92,0.861,6.18,2.95,23.84,6.422
2017-02-02T00:00:00,3.51,1.432,3.0,1.175,0.07,0.105,0.92,0.854,6.14,2.93,24.47,6.453
2017-02-03T00:00:00,3.51,1.399,2.9,1.168,0.07,0.104,0.92,0.849,6.8,2.902,23.67,6.449
2017-02-04T00:00:00,3.51,1.397,,1.17,0.07,0.107,0.92,0.845,6.76,2.893,24.42,6.429
2017-02-05T00:00:00,3.51,1.391,2.9,1.167,0.07,0.107,0.92,0.841,6.72,2.889,20.8,6.409
2017-02-06T00:00:00,3.3,1.371,2.5,1.162,0.07,0.105,0.92,0.836,6.68,2.873,23.89,6.383
2017-02-07T00:00:00,3.72,1.303,1.8,1.155,0.07,0.104,0.87,0.83,6.64,2.845,26.1,6.34
2017-02-08T00:00:00,5.16,1.231,2.1,1.148,0.07,0.102,,0.824,6.6,2.812,26.13,6.27
2017-02-09T00:00:00,4.4,1.18,2.3,1.141,0.07,0.101,0.83,0.818,5.93,2.777,20.16,6.172
2017-02-10T00:00:00,3.86,1.138,2.4,1.133,0.07,0.099,0.78,0.811,5.13,2.743,13.88,6.057
2017-02-11T00:00:00,3.51,1.101,2.4,1.125,0.06,0.098,0.78,0.804,5.13,2.709,14.11,5.936
2017-02-12T00:00:00,3.22,1.023,2.4,1.115,0.06,0.096,0.78,0.796,4.18,2.674,13.97,5.812
2017-02-13T00:00:00,3.14,1.039,2.4,1.118,0.07,0.101,,0.788,4.18,2.663,13.96,5.702
2017-02-14T00:00:00,3.06,1.215,2.4,1.165,0.07,0.117,0.73,0.786,4.18,2.723,12.15,5.654
2017-02-15T00:00:00,2.98,1.35,2.4,1.181,0.07,0.119,0.73,0.784,2.98,2.793,5.65,5.696
2017-02-16T00:00:00,2.9,1.387,2.3,1.177,0.07,0.118,0.73,0.784,3.58,2.817,5.78,5.796
2017-02-17T00:00:00,2.82,1.385,2.2,1.187,0.07,0.124,0.73,0.789,4.03,2.823,5.89,5.904
2017-02-18T00:00:00,2.82,1.394,2.4,1.196,0.07,0.127,0.73,0.795,4.03,2.832,5.7,5.991
2017-02-19T00:00:00,2.98,1.58,2.6,1.296,0.07,0.152,0.78,0.811,4.03,2.93,5.78,6.095
2017-02-20T00:00:00,3.06,1.744,4.1,1.355,0.07,0.158,0.92,0.83,4.03,3.085,5.86,6.273
2017-02-21T00:00:00,2.9,1.797,3.7,1.368,0.06,0.156,0.98,0.85,3.28,3.188,5.78,6.506
2017-02-22T00:00:00,3.06,1.783,2.7,1.37,0.07,0.154,0.92,0.877,3.28,3.229,5.73,6.754
2017-02-23T00:00:00,3.14,1.752,2.7,1.373,0.08,0.152,0.92,0.904,3.33,3.249,5.32,6.931
2017-02-24T00:00:00,3.14,1.715,3.1,1.373,0.08,0.149,0.87,0.924,3.33,3.257,5.74,7.022
2017-02-25T00:00:00,2.9,1.677,2.9,1.369,0.07,0.146,0.92,0.94,2.28,3.25,5.76,7.056
2017-02-26T00:00:00,2.9,1.64,2.8,1.364,0.07,0.144,0.92,0.955,2.28,3.235,5.89,7.041
2017-02-27T00:00:00,2.9,1.604,2.8,1.357,0.07,0.142,0.87,0.967,2.28,3.214,5.73,6.985
2017-02-28T00:00:00,2.9,1.966,2.8,1.599,0.08,0.179,,0.999,2.28,3.507,5.88,7.088
2017-03-01T00:00:00,5.16,2.516,5.1,2,0.08,0.221,1.04,1.048,2.33,4.268,8.94,7.672
2017-03-02T00:00:00,6.2,2.755,7.7,2.099,0.08,0.224,1.59,1.091,2.38,4.94,11.45,8.724
2017-03-03T00:00:00,6.4,2.82,8.2,2.139,0.08,0.229,2.1,1.144,3.53,5.263,14.04,9.927
2017-03-04T00:00:00,5.9,2.775,8.2,2.106,0.07,0.226,2.1,1.201,4.38,5.342,14.11,10.912
2017-03-05T00:00:00,6.1,2.704,8.1,2.068,0.08,0.222,1.77,1.258,4.43,5.281,14.02,11.486
2017-03-06T00:00:00,5.9,2.632,7.6,2.039,0.07,0.217,1.53,1.31,4.43,5.185,14.03,11.693
2017-03-07T00:00:00,5.32,2.566,6.6,2.016,0.07,0.213,1.35,1.356,3.53,5.104,14.05,11.666
2017-03-08T00:00:00,4.7,2.528,5.2,2.019,0.07,0.215,1.22,1.401,3.53,5.088,16.86,11.557
2017-03-09T00:00:00,4.5,2.482,4.9,2.009,0.07,0.213,1.16,1.437,4.38,5.095,18.15,11.438
2017-03-10T00:00:00,4.3,2.478,4.4,2.027,0.08,0.214,1.1,1.462,4.38,5.129,17.22,11.37
2017-03-11T00:00:00,4.5,2.457,4.0,2.022,0.07,0.213,1.04,1.48,5.03,5.161,17.85,11.353
2017-03-12T00:00:00,4.5,2.41,4.2,1.996,0.07,0.21,1.04,1.491,4.28,5.145,16.95,11.334
2017-03-13T00:00:00,4.9,2.457,4.4,2.05,0.07,0.217,1.04,1.506,4.93,5.168,17.5,11.33
2017-03-14T00:00:00,5.0,2.821,6.0,2.228,0.07,0.228,1.1,1.524,4.93,5.426,17.01,11.57
2017-03-15T00:00:00,7.5,3.441,7.4,2.735,0.08,0.264,1.47,1.581,5.08,6.15,17.54,12.401
2017-03-16T00:00:00,8.04,3.647,9.2,2.913,0.08,0.275,2.5,1.626,5.88,6.865,16.69,13.674
2017-03-17T00:00:00,10.0,4.378,9.5,3.463,0.09,0.307,3.3,1.716,5.4,7.77,20.57,15.406
2017-03-18T00:00:00,10.1,4.575,9.8,3.419,0.09,0.299,3.8,1.781,6.33,8.503,23.98,17.27
2017-03-19T00:00:00,9.9,4.448,9.5,3.158,0.09,0.288,3.6,1.849,6.56,8.571,25.99,18.674
2017-03-20T00:00:00,9.7,4.248,9.0,2.938,0.09,0.279,3.2,1.915,6.23,8.242,25.99,19.314
2017-03-21T00:00:00,9.7,4.337,8.4,3.192,0.09,0.314,2.7,2.003,7.26,8.296,25.99,19.638
2017-03-22T00:00:00,10.5,4.759,8.5,3.823,,0.4,2.9,2.129,7.34,9.115,28.69,20.273
2017-03-23T00:00:00,10.5,4.804,9.0,3.784,,0.385,3.6,2.201,6.76,9.773,30.4,21.093
2017-03-24T00:00:00,10.1,4.645,9.0,3.469,,0.359,3.6,2.275,6.82,9.693,29.19,21.652
2017-03-25T00:00:00,9.9,4.521,8.7,3.285,,0.347,3.2,2.348,7.21,9.295,27.05,21.729
2017-03-26T00:00:00,9.8,4.807,8.4,3.888,,0.424,2.7,2.477,7.4,9.447,26.0,21.666
2017-03-27T00:00:00,10.0,5.334,8.4,4.815,,0.447,3.0,2.596,7.93,10.587,27.04,22.055
2017-03-28T00:00:00,10.1,5.343,8.7,4.697,,0.4,3.3,2.657,8.31,11.458,25.34,22.814
2017-03-29T00:00:00,9.8,5.127,8.7,4.204,,0.367,3.2,2.722,6.89,11.267,24.17,23.389
2017-03-30T00:00:00,9.6,4.91,8.4,3.846,,0.345,2.7,2.767,6.47,10.548,24.51,23.359
2017-03-31T00:00:00,9.4,4.748,8.2,3.655,,0.327,2.4,2.781,6.7,9.861,21.24,22.775
2017-04-01T00:00:00,9.2,4.806,7.7,3.699,,0.344,2.1,2.781,6.84,9.533,10.57,22.056
2017-04-02T00:00:00,9.4,5.203,7.4,4.297,,0.381,2.0,2.807,6.88,9.949,10.13,21.724
2017-04-03T00:00:00,9.5,5.283,7.6,4.517,,0.362,2.3,2.792,7.01,10.629,9.57,21.857
2017-04-04T00:00:00,9.4,5.152,7.7,4.623,,0.351,2.6,2.802,7.0,11.016,7.41,22.126
2017-04-05T00:00:00,9.6,5.105,7.9,4.954,0.09,0.354,3.0,2.822,7.13,11.276,5.75,22.261
2017-04-06T00:00:00,9.6,5.074,8.3,4.848,0.1,0.323,3.5,2.826,7.31,11.237,5.75,22.179
2017-04-07T00:00:00,9.6,5.071,8.4,5.115,,0.374,3.7,2.87,7.44,11.18,5.76,21.944
2017-04-08T00:00:00,9.6,5.063,8.7,5.188,,0.363,3.8,2.889,7.52,11.201,5.98,21.641
2017-04-09T00:00:00,9.5,5.036,8.8,5.379,,0.358,3.9,2.917,7.7,11.23,5.91,21.343
2017-04-10T00:00:00,9.6,5.036,8.8,5.785,,0.374,3.8,2.961,7.78,11.561,5.83,21.16
2017-04-11T00:00:00,10.0,4.993,9.1,5.624,,0.345,4.0,2.98,7.95,11.786,5.71,21.099
2017-04-12T00:00:00,9.8,4.923,9.3,5.191,,0.321,4.0,2.984,8.13,11.484,5.67,21.039
2017-04-13T00:00:00,9.8,4.837,9.3,4.797,,0.304,3.7,2.964,8.45,10.85,5.64,20.82
2017-04-14T00:00:00,9.6,4.743,9.2,4.52,,0.293,3.4,2.919,8.44,10.177,5.57,20.373
2017-04-15T00:00:00,9.3,4.643,8.9,4.314,,0.284,3.1,2.854,8.48,9.599,5.6,19.749
2017-04-16T00:00:00,9.0,4.536,8.5,4.157,,0.277,2.7,2.777,8.52,9.127,5.63,19.043
2017-04-17T00:00:00,8.12,4.423,8.1,4.036,,0.27,2.5,2.694,8.61,8.742,5.5,18.328
2017-04-18T00:00:00,7.3,4.306,7.7,3.932,,0.264,,2.609,8.56,8.422,5.78,17.65
2017-04-19T00:00:00,6.6,4.187,7.0,3.834,,0.258,,2.525,8.46,8.142,6.15,17.021
2017-04-20T00:00:00,7.2,4.07,6.1,3.74,,0.253,,2.443,8.22,7.885,6.37,16.444
2017-04-21T00:00:00,7.2,3.969,5.8,3.748,,0.255,,2.375,8.22,7.717,5.75,15.915
2017-04-22T00:00:00,6.25,3.898,6.05,3.742,,0.25,,2.304,8.31,7.648,5.83,15.484
2017-04-23T00:00:00,7.64,3.841,6.38,3.703,,0.246,,2.241,8.26,7.586,5.66,15.144
2017-04-24T00:00:00,7.13,3.795,6.5,3.682,,0.246,,2.188,8.16,7.511,5.6,14.862
2017-04-25T00:00:00,6.35,3.912,6.54,3.938,,0.281,,2.173,8.2,7.691,5.59,14.728
2017-04-26T00:00:00,8.12,3.996,6.93,4.15,,0.289,,2.165,8.05,8.079,5.99,14.798
2017-04-27T00:00:00,7.5,3.976,7.1,4.115,,0.28,,2.153,8.09,8.271,5.81,15.016
2017-04-28T00:00:00,7.43,3.913,7.1,4.024,,0.271,,2.147,8.23,8.222,5.88,15.227
2017-04-29T00:00:00,7.21,4.047,6.95,4.083,,0.276,,2.156,8.51,8.323,5.89,15.416
2017-04-30T00:00:00,7.15,4.215,6.9,4.119,,0.276,,2.167,8.12,8.515,5.83,15.643
2017-05-01T00:00:00,6.29,4.337,7.18,4.212,,0.276,,2.175,8.16,8.62,5.81,15.9
2017-05-02T00:00:00,8.21,4.351,7.32,4.17,,0.265,,2.166,8.25,8.534,7.68,16.102
2017-05-03T00:00:00,7.89,4.289,7.3,4.016,,0.256,,2.15,8.39,8.233,7.83,16.14
2017-05-04T00:00:00,7.02,4.195,7.16,3.849,,0.248,,2.127,8.29,7.847,7.68,15.972
2017-05-05T00:00:00,5.83,4.099,6.97,3.72,,0.241,,2.096,8.24,7.494,7.76,15.628
2017-05-06T00:00:00,5.56,3.992,6.74,3.6,,0.235,,2.055,8.43,7.185,7.68,15.176
2017-05-07T00:00:00,5.47,3.874,6.46,3.492,,0.229,,2.01,8.33,6.907,5.58,14.679
2017-05-08T00:00:00,5.37,3.759,6.09,3.405,,0.224,,1.964,8.24,6.67,4.97,14.178
2017-05-09T00:00:00,5.26,3.652,5.68,3.335,,0.221,,1.918,8.14,6.472,7.74,13.697
2017-05-10T00:00:00,5.15,3.549,5.38,3.276,,0.217,,1.873,8.0,6.307,8.04,13.254
2017-05-11T00:00:00,5.64,3.451,5.08,3.219,,0.213,,1.83,8.0,6.164,5.63,12.851
2017-05-12T00:00:00,7.25,3.357,4.75,3.165,0.09,0.21,,1.786,7.95,6.033,7.9,12.486
2017-05-13T00:00:00,5.29,3.259,4.4,3.104,,0.206,,1.74,7.81,5.904,5.74,12.155
2017-05-14T00:00:00,5.08,3.158,4.08,3.035,,0.203,,1.694,7.57,5.768,10.25,11.848
2017-05-15T00:00:00,4.99,3.063,3.82,2.973,,0.2,,1.651,6.92,5.628,12.53,11.558
2017-05-16T00:00:00,4.69,2.976,3.21,2.92,,0.197,1.22,1.61,4.77,5.498,10.26,11.277
2017-05-17T00:00:00,4.55,2.892,2.63,2.871,,0.194,,1.571,4.77,5.381,8.14,11.003
2017-05-18T00:00:00,4.33,2.812,2.6,2.824,,0.191,,1.533,4.77,5.274,8.04,10.742
2017-05-19T00:00:00,4.28,2.732,2.65,2.778,,0.188,,1.495,4.68,5.173,5.63,10.49
2017-05-20T00:00:00,4.31,2.653,2.58,2.732,,0.185,,1.456,4.86,5.074,7.01,10.252
2017-05-21T00:00:00,4.32,2.577,2.5,2.689,,0.183,,1.421,4.73,4.978,7.69,10.026
2017-05-22T00:00:00,4.25,2.505,2.48,2.648,,0.18,,1.388,4.73,4.886,7.08,9.807
2017-05-23T00:00:00,4.2,2.418,2.38,2.609,,0.177,,1.357,4.73,4.799,7.22,9.598
2017-05-24T00:00:00,3.96,2.245,2.28,2.573,,0.175,,1.328,4.73,4.714,6.99,9.384
2017-05-25T00:00:00,2.36,2.095,2.17,2.538,,0.172,,1.302,4.78,4.619,7.21,9.148
2017-05-26T00:00:00,2.97,2.005,1.97,2.505,,0.17,,1.279,4.69,4.532,7.17,8.885
2017-05-27T00:00:00,2.62,1.945,1.8,2.473,,0.167,,1.255,4.69,4.457,7.09,8.622
2017-05-28T00:00:00,2.39,1.899,1.74,2.443,,0.165,,1.235,4.6,4.39,6.91,8.383
2017-05-29T00:00:00,3.5,1.858,1.71,2.413,,0.162,,1.215,4.14,4.328,6.09,8.175
2017-05-30T00:00:00,3.51,1.82,1.68,2.387,,0.16,,1.199,3.6,4.271,5.72,8.008
2017-05-31T00:00:00,3.57,1.783,1.7,2.366,,0.158,,1.184,3.6,4.221,7.09,7.858
2017-06-01T00:00:00,3.55,1.746,1.7,2.343,,0.155,,1.167,3.6,4.173,7.36,7.718
2017-06-02T00:00:00,3.47,1.71,1.66,2.318,,0.153,,1.15,3.65,4.125,7.34,7.592
2017-06-03T00:00:00,3.29,1.674,1.54,2.292,,0.151,,1.13,3.65,4.074,5.71,7.473
2017-06-04T00:00:00,3.29,1.638,1.47,2.264,,0.149,,1.108,3.56,4.019,5.63,7.358
